,x,y,time,cyc,track,qs,px1,py1,px2,py2,geometry,min_dist
95,-881735.564615626,365821.40691661264,98079931.16789654,10,720-gt3r,4.99232498260328,,,,,POINT (-881735.564615626 365821.40691661264),1609.417055410356
96,-883423.3842961199,365989.66255036474,98079931.05204827,10,720-gt3l,7.053781845716518,,,,,POINT (-883423.3842961199 365989.66255036474),1696.1854946178128
97,-887293.1026356232,363318.06487497274,98079931.92673941,10,720-gt2r,9.193232574966649,,,,,POINT (-887293.1026356232 363318.06487497274),163.56920541479357
98,-887441.370705218,363248.98908689443,98079931.58440328,10,720-gt2l,5.2307651783793725,,,,,POINT (-887441.370705218 363248.98908689443),163.56920541479357
99,-890559.8063148863,360463.56578213134,98079932.34994109,10,720-gt1r,6.0004672983108645,,,,,POINT (-890559.8063148863 360463.56578213134),62.19995506604845
100,-890861.6876034422,360420.3007149319,98079932.03012621,10,720-gt1l,6.9430700295978465,,,,,POINT (-890861.6876034422 360420.3007149319),304.9658643519808
101,-856641.7521208059,377640.9642808471,97943886.3439269,10,696-gt3r,7.245938311677652,-874376.5216994559,391466.76644233067,-856641.7521208059,377640.9642808471,POINT (-856641.7521208059 377640.9642808471),1742.0949040654423
102,-853139.3689895765,379089.55463370564,97943886.6320353,10,696-gt2r,5.16160919436128,,,,,POINT (-853139.3689895765 379089.55463370564),518.0264058330881
103,-849481.6943583025,380421.11954416614,97943886.94824506,10,696-gt1r,3.6623200919480556,-848700.8705301271,379808.2803624368,-817386.1420859575,355351.56860558136,POINT (-849481.6943583025 380421.11954416614),1552.3487182353715
104,-924717.6728969847,315383.3660215074,96959772.87001507,10,522-gt3r,3.475336974132107,,,,,POINT (-924717.6728969847 315383.3660215074),3521.4360401641948
105,-923794.654561543,311985.050418535,96959772.70979033,10,522-gt2r,3.556821828610672,-923794.654561543,311985.050418535,-942590.715551464,313689.51478163654,POINT (-923794.654561543 311985.050418535),1431.4316407120493
106,-922775.1949645784,308573.035650303,96959772.53566676,10,522-gt1r,4.5055597768370514,-922775.1949645784,308573.035650303,-974904.5234717749,313273.3354461504,POINT (-922775.1949645784 308573.035650303),87.85983829774712
107,-922783.1376455101,308485.53556455835,96959772.1737018,10,522-gt1l,4.217130594679743,-922783.1376455101,308485.53556455835,-957641.4101980196,311635.2903442,POINT (-922783.1376455101 308485.53556455835),87.85983829774712
108,-823006.69467619,397342.2825796044,96908588.16354561,10,513-gt3r,2.75549171069093,-823006.69467619,397342.2825796044,-802260.1639725552,379777.71267506253,POINT (-823006.69467619 397342.2825796044),91.34047520249356
109,-822947.6335705431,397411.95946393476,96908587.80240366,10,513-gt3l,3.047934102675169,,,,,POINT (-822947.6335705431 397411.95946393476),91.34047520249356
110,-823746.4753591849,402307.4059371285,96908587.63373491,10,513-gt2r,3.042446195614751,-823746.4753591849,402307.4059371285,-805997.5958098472,387255.55349323736,POINT (-823746.4753591849 402307.4059371285),232.65389385456382
111,-823850.8271400289,402515.3447265844,96908587.2412545,10,513-gt2l,4.600828606244631,-844923.6109170463,420399.3781692764,-829529.8288785062,407313.0906942233,POINT (-823850.8271400289 402515.3447265844),232.65389385456382
112,-821521.451400765,404750.3621374608,96908587.66818826,10,513-gt1r,3.767477456687481,-821521.451400765,404750.3621374608,-804204.9068789217,390063.85183294635,POINT (-821521.451400765 404750.3621374608),1792.6134589358858
113,-822827.5143174876,405978.23129609297,96908587.0472346,10,513-gt1l,4.74488035717601,-822827.5143174876,405978.23129609297,-799586.4523279099,386276.26148775156,POINT (-822827.5143174876 405978.23129609297),433.25020978968945
114,-911667.4441165238,350253.8321736901,96823717.6508877,10,498-gt3r,5.734426080757316,,,,,POINT (-911667.4441165238 350253.8321736901),211.555454885226
115,-911780.6700313275,350432.5375253407,96823717.26117377,10,498-gt3l,5.388626584063171,-937165.2896648424,368010.726598252,-911780.6700313275,350432.5375253407,POINT (-911780.6700313275 350432.5375253407),211.555454885226
116,-905708.2591930127,350173.6408287842,96823718.38307148,10,498-gt2r,5.530179326407593,,,,,POINT (-905708.2591930127 350173.6408287842),378.25049213050096
117,-905967.9499706305,350448.65743704134,96823717.9684821,10,498-gt2l,4.10653431234152,-936612.6628563663,371647.92794986453,-905967.9499706305,350448.65743704134,POINT (-905967.9499706305 350448.65743704134),378.25049213050096
118,-903700.6084084202,352802.6517727942,96823718.4232012,10,498-gt1r,3.79604588125503,,,,,POINT (-903700.6084084202 352802.6517727942),82.7952578545006
119,-903670.859666429,352879.917981923,96823718.0589278,10,498-gt1l,3.162780105662091,-928685.8778276574,370192.69333394157,-902691.513302688,352207.7638844534,POINT (-903670.859666429 352879.917981923),82.7952578545006
120,-965718.5073512712,332645.97381612664,96614679.36527579,10,461-gt3r,3.837695870140401,-965718.5073512712,332645.97381612664,-970331.9865653929,333124.6509833594,POINT (-965718.5073512712 332645.97381612664),94.18764415902305
121,-965728.1974356729,332552.28595898114,96614679.00326559,10,461-gt3l,2.841699084956399,-946889.3115630768,330599.71440982533,-956677.1437788529,331607.21051499,POINT (-965728.1974356729 332552.28595898114),94.18764415902305
122,-892210.7947951959,360312.62566127465,96478620.25298406,10,437-gt1r,4.460569712598148,,,,,POINT (-892210.7947951959 360312.62566127465),948.8829099426056
123,-918580.9898825858,340722.35961193254,96269569.07639822,10,400-gt3r,3.64672603761893,-918580.9898825858,340722.35961193254,-944950.0379069343,343832.2821189297,POINT (-918580.9898825858 340722.35961193254),1166.696150542795
124,-964163.1015309842,339432.83125843894,96269575.63791484,10,400-gt1r,3.891200048739682,,,,,POINT (-964163.1015309842 339432.83125843894),1357.447607267104
125,-960302.5472006396,338894.4733128297,96269574.71268943,10,400-gt1l,3.7514758030644506,,,,,POINT (-960302.5472006396 338894.4733128297),3897.9108526417886
126,-803894.4940651909,416926.06079292827,96218383.86580485,10,391-gt2l,2.897991984138049,-805080.3866043327,417993.5559551989,-793319.5713648385,407444.3159759894,POINT (-803894.4940651909 416926.06079292827),8335.265725468975
127,-905034.9592410589,352006.72625310044,95924468.40236934,10,339-gt3r,3.3285613003122436,,,,,POINT (-905034.9592410589 352006.72625310044),95.27260135320799
128,-905084.9701919592,351925.63511080574,95924468.04615377,10,339-gt3l,4.357822266339235,,,,,POINT (-905084.9701919592 351925.63511080574),95.27260135320799
129,-907341.3140959403,348977.2770863501,95924468.69285348,10,339-gt2r,3.142821453349008,,,,,POINT (-907341.3140959403 348977.2770863501),892.7846217593984
130,-909341.8053652988,349149.6816378596,95924468.62113528,10,339-gt2l,4.89428288032509,,,,,POINT (-909341.8053652988 349149.6816378596),2007.906533721259
131,-912698.0092651498,346347.31984564126,95924469.42850994,10,339-gt1r,3.736343302456605,-912698.0092651498,346347.31984564126,-929804.2156389018,348612.2305375972,POINT (-912698.0092651498 346347.31984564126),85.86022577145205
132,-912709.2430790254,346262.19769931416,95924469.06747365,10,339-gt1l,3.574458969497994,-912709.2430790254,346262.19769931416,-929815.7925538026,348524.2335774376,POINT (-912709.2430790254 346262.19769931416),85.86022577145205
133,-887083.5559061217,362346.79269893107,95579368.44702697,10,278-gt3r,6.033818480531036,,,,,POINT (-887083.5559061217 362346.79269893107),214.6111298017704
134,-887289.2917728168,362285.713322788,95579368.11350736,10,278-gt3l,6.3596641006860715,,,,,POINT (-887289.2917728168 362285.713322788),152.08810196681017
135,-891415.0456031914,359645.7571637415,95579369.02807643,10,278-gt2r,4.962670991492571,-891415.0456031914,359645.7571637415,-907465.1689393691,361995.3296379228,POINT (-891415.0456031914 359645.7571637415),252.0266344789804
136,-891197.5227664737,359518.4730720682,95579368.63209516,10,278-gt2l,3.580035584816176,-832559.4375990985,350896.4933209381,-857914.8445048621,354633.1724507447,POINT (-891197.5227664737 359518.4730720682),252.0266344789804
137,-895611.3624796274,356923.3026735345,95579369.58887197,10,278-gt1r,2.94347838695056,-895611.3624796274,356923.3026735345,-939494.8433092044,363317.97102566675,POINT (-895611.3624796274 356923.3026735345),998.7604786968583
138,-968946.1140119659,335232.5119383758,95358447.59602079,10,239-gt3r,3.1104172747656733,-975557.4733268678,339400.7599952512,-968946.1140119659,335232.5119383758,POINT (-968946.1140119659 335232.5119383758),3857.477013694784
139,-923313.0894495641,306714.9799842473,95358455.01885073,10,239-gt3l,3.6107703110667044,-965980.1056525101,333469.21176350984,-923313.0894495641,306714.9799842473,POINT (-923313.0894495641 306714.9799842473),1848.1655709353117
140,-961688.0024238175,334549.9249593432,95358448.55463988,10,239-gt2r,2.8412064200319227,-961688.0024238175,334549.9249593432,-922411.9416585121,309950.24433189497,POINT (-961688.0024238175 334549.9249593432),1179.3674232780504
141,-923344.2671481038,310626.3202319832,95358454.73185028,10,239-gt2l,6.211666891343787,-961801.4796825466,334735.6277155829,-923344.2671481038,310626.3202319832,POINT (-923344.2671481038 310626.3202319832),1431.4316407120493
142,-875604.4992505837,369987.2902253359,95234264.78833055,10,217-gt2r,4.793650392758866,-875604.4992505837,369987.2902253359,-894752.8312779065,373058.7070110172,POINT (-875604.4992505837 369987.2902253359),1012.3632979767219
